collection_name,collection_url,collection_slug,product_name,product_url,slug,description,material_name,design_style,raw_color,usage_context,raw_price_text,thumbnail_url,gallery_urls,crawl_at,error
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Hạ Cẩm,https://xeoxo.com/vn/san-pham/ao-ha-cam/,ao-ha-cam,,Organza dệt chìm hoạ tiết,,Tím,,1.050.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4441-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4441-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4440-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4439-scaled.jpeg""]",2026-06-27 16:00:10,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Hạ Miên,https://xeoxo.com/vn/san-pham/ao-ha-mien/,ao-ha-mien,,Organza dệt chìm hoạ tiết,,Vàng,,1.050.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4436-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4436-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4438-scaled.jpeg""]",2026-06-27 16:00:11,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Hạ Như,https://xeoxo.com/vn/san-pham/ao-ha-nhu/,ao-ha-nhu,,Organza dệt chìm hoạ tiết,,Hồng,,1.050.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776828894634.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776828894634.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776828846902.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776828823471.jpeg""]",2026-06-27 16:00:12,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Hạ Sương,https://xeoxo.com/vn/san-pham/ao-ha-suong/,ao-ha-suong,,Organza dệt chìm hoạ tiết,,Trắng kem,,1.050.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776829597831.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776829597831.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776829611171.jpeg""]",2026-06-27 16:00:13,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Choàng Hoa Nhiên,https://xeoxo.com/vn/san-pham/ao-choang-hoa-nhien/,ao-choang-hoa-nhien,,Organza dệt chìm hoạ tiết,,Trắng kem,,990.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834443409-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834443409-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834355490.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834217599.jpeg""]",2026-06-27 16:00:14,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Choàng Hoa Kim,https://xeoxo.com/vn/san-pham/ao-choang-hoa-kim/,ao-choang-hoa-kim,,Organza dệt chìm hoạ tiết,,Vàng,,990.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834043688.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834043688.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834078944-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776833899761.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776833930013-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776833974101.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776834115268-scaled.jpeg""]",2026-06-27 16:00:15,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Choàng Hoa Nhu,https://xeoxo.com/vn/san-pham/ao-choang-hoa-nhu/,ao-choang-hoa-nhu,,Organza dệt chìm hoạ tiết,,Hồng,,990.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776830468711-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776830468711-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776830457543.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776830427196.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776830499884-scaled.jpeg""]",2026-06-27 16:00:17,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Choàng Hoa Kiều,https://xeoxo.com/vn/san-pham/ao-choang-hoa-kieu/,ao-choang-hoa-kieu,,Organza dệt chìm hoạ tiết,,Tím,,990.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832152632-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832152632-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832199417.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832226659.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832233106.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832279536-scaled.jpeg""]",2026-06-27 16:00:18,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Lưu Mây,https://xeoxo.com/vn/san-pham/dam-luu-may/,dam-luu-may,,Organza dệt chìm hoạ tiết lót lụa tổng hợp,,Tím,,1.650.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832053280.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832053280.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776832061888.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/beauty_1776831992268-scaled.jpeg""]",2026-06-27 16:00:19,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Châu Khuê,https://xeoxo.com/vn/san-pham/dam-chau-khue/,dam-chau-khue,,Organza dệt chìm hoạ tiết lót lụa tổng hợp,,Đỏ,,1.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4561-scaled.jpeg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4561-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4428-scaled.jpeg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/05/IMG_4429-scaled.jpeg""]",2026-06-27 16:00:20,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Quần Thục Khuê,https://xeoxo.com/vn/san-pham/quan-thuc-khue/,quan-thuc-khue,,,,Hồng,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01372.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01372.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01541.jpg""]",2026-06-27 16:00:22,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Áo Thục Khuê,https://xeoxo.com/vn/san-pham/ao-thuc-khue/,ao-thuc-khue,,,,Hồng,,850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01372.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01372.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01495.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01541.jpg""]",2026-06-27 16:00:24,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Lạc Hạ,https://xeoxo.com/vn/san-pham/dam-lac-ha/,dam-lac-ha,,Lụa tổng hợp,,Cam,,1.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01333.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01333.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01358.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01272.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01205.jpg""]",2026-06-27 16:00:25,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thanh Tiêu,https://xeoxo.com/vn/san-pham/dam-thanh-tieu/,dam-thanh-tieu,,,,Xanh lá,,1.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01031.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01031.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00959.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01190.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01181.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01201.jpg""]",2026-06-27 16:00:26,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Miểu Vi,https://xeoxo.com/vn/san-pham/dam-mieu-vi/,dam-mieu-vi,,Lụa tổng hợp,Đầm 2 dây dáng suông cách điệu,Tím,,1.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00924.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00924.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00868.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00590.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00848.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00881.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00918.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO01203.jpg""]",2026-06-27 16:00:27,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Mây,https://xeoxo.com/vn/san-pham/dam-thii-may/,dam-thii-may,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Tím nhạt,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09693.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09693.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09708.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09768.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09785.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00356.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/4.jpg""]",2026-06-27 16:00:29,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Liên,https://xeoxo.com/vn/san-pham/dam-thii-lien/,dam-thii-lien,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Vàng nhạt,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00451.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00451.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00126.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00360.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00537.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00561.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/5.jpg""]",2026-06-27 16:00:30,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Hồng,https://xeoxo.com/vn/san-pham/dam-thii-hong/,dam-thii-hong,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Hồng đỗ,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09864-1.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09864-1.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09965.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00042.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09839.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/6.jpg""]",2026-06-27 16:00:31,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Huỳnh,https://xeoxo.com/vn/san-pham/dam-thii-huynh/,dam-thii-huynh,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Xanh oliu,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09533.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09533.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09288.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09403.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09838.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09835.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/3.jpg""]",2026-06-27 16:00:32,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Ngọc,https://xeoxo.com/vn/san-pham/dam-thii-ngoc/,dam-thii-ngoc,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Xanh lam,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09149.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09149.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09003.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09101.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09853.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/1.jpg""]",2026-06-27 16:00:34,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Châu,https://xeoxo.com/vn/san-pham/dam-thii-chau/,dam-thii-chau,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Đỏ,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08987.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08987.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08958.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08965.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO09860.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/8.jpg""]",2026-06-27 16:00:35,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Đan,https://xeoxo.com/vn/san-pham/dam-thii-dan/,dam-thii-dan,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Hồng đậm,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08680.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08680.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08764.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00346.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/7.jpg""]",2026-06-27 16:00:36,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Mộng,https://xeoxo.com/vn/san-pham/dam-thii-mong/,dam-thii-mong,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Tím,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08439.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08439.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08377.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08450.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00353.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/9.jpg""]",2026-06-27 16:00:38,
Hạ Khuê,https://xeoxo.com/vn/danh-muc/ha-khue/,ha-khue,Đầm Thii Nhạn,https://xeoxo.com/vn/san-pham/dam-thii-nhan/,dam-thii-nhan,,Lụa tổng hợp dệt chìm hoạ tiết,Đầm 2 dây dáng suông maxi,Hồng cam,,950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08139.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08139.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08237.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08239.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08330.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO08270.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/DFO00095.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/04/2.jpg""]",2026-06-27 16:00:39,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Cát Điệp,https://xeoxo.com/vn/san-pham/ao-dai-cat-diep/,ao-dai-cat-diep,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.300.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07252.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07252.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07217.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07194.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07199.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07259.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07393.jpg""]",2026-06-27 16:00:40,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Chu Bảo,https://xeoxo.com/vn/san-pham/ao-dai-chu-bao/,ao-dai-chu-bao,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Hồng đậm,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07484.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07484.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07521.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07497.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07413.jpg""]",2026-06-27 16:00:41,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Đan Niên,https://xeoxo.com/vn/san-pham/ao-dai-dan-nien/,ao-dai-dan-nien,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06976.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06976.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06879.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO07054.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06723.jpg""]",2026-06-27 16:00:43,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Kim,https://xeoxo.com/vn/san-pham/ao-dai-man-kim/,ao-dai-man-kim,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06605.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06605.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06530.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06694.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06692.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06709.jpg""]",2026-06-27 16:00:44,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Châu Hân – Mãn Kim,https://xeoxo.com/vn/san-pham/ao-dai-chau-han-man-kim/,ao-dai-chau-han-man-kim,,Lớp ngoài Organza đính kết họa tiết. Lớp trong: tơ tằm 70% dệt họa tiết,Suông tay loe dài,"Lớp ngoài đỏ, lớp trong vàng","Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",7.600.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06249.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06249.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06398.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06357.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06335.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06474.jpg""]",2026-06-27 16:00:45,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Thư Bảo,https://xeoxo.com/vn/san-pham/ao-dai-thu-bao/,ao-dai-thu-bao,,Tơ tằm 70% dệt hoạ tiết,Suông tay ôm dài,Xanh lục,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06163.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06163.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06118.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06131.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06201.jpg""]",2026-06-27 16:00:46,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Diệu Liên,https://xeoxo.com/vn/san-pham/ao-dai-dieu-lien/,ao-dai-dieu-lien,,Tơ tằm 70% dệt hoạ tiết,Suông tay ôm dài,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.300.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05955-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05955-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06057-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO06098.jpg""]",2026-06-27 16:00:48,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Mãn Đào,https://xeoxo.com/vn/san-pham/ao-dai-man-dao/,ao-dai-man-dao,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Hồng cam,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05754.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05754.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05810.jpg""]",2026-06-27 16:00:49,
Cát Điền,https://xeoxo.com/vn/danh-muc/cat-dien/,cat-dien,Áo dài Tiêu Hồng,https://xeoxo.com/vn/san-pham/ao-dai-tieu-hong/,ao-dai-tieu-hong,,Tơ tằm 70% dệt hoạ tiết,Suông tay loe dài,Hồng phấn,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.300.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05659.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05659.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05678.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/03/DFO05690.jpg""]",2026-06-27 16:00:50,
